idx,feasible,V,rho_mean,ref_obj,model_obj,gap,ref_cost,model_cost,ref_cov,model_cov
24,1,4,1.25,-0.364246,-0.319553,0.044693,163,143,163,143
25,1,2,1.25,-0.36044,-0.285714,0.074725,82,72,82,68
10,1,4,1.25,-0.377544,-0.318596,0.058947,269,227,269,227
11,1,2,1.25,-0.390909,-0.318182,0.072727,86,70,86,70
2,1,6,1.25,-0.368831,-0.315325,0.053506,355,307,355,305
3,1,2,1.25,-0.31875,-0.31875,0.0,51,51,51,51
4,1,3,1.25,-0.368302,-0.363774,0.004528,244,241,244,241
5,1,2,1.75,-0.355932,-0.305085,0.050847,105,90,105,90
16,1,2,1.25,-0.373333,-0.325333,0.048,70,61,70,61
17,1,3,1.75,-0.375074,-0.282493,0.092582,316,238,316,238
26,1,4,1.75,-0.334925,-0.247761,0.087164,291,218,285,212
27,1,2,1.25,-0.336842,-0.321805,0.015038,112,107,112,107
18,1,3,1.75,-0.369455,-0.274909,0.094545,254,189,254,189
19,1,3,1.25,-0.352838,-0.321397,0.031441,202,184,202,184
20,1,6,1.75,-0.380732,-0.328324,0.052408,494,426,494,426
21,1,4,1.75,-0.353425,-0.332877,0.020548,258,243,258,243
6,1,6,1.25,-0.348087,-0.306557,0.04153,343,305,329,291
7,1,4,1.75,-0.340803,-0.331438,0.009365,267,260,260,253
22,1,3,1.75,-0.3575,-0.30125,0.05625,286,241,286,241
23,1,4,1.75,-0.371429,-0.243168,0.128261,299,236,299,213
14,1,2,1.75,-0.340909,-0.295455,0.045455,75,65,75,65
15,1,4,1.75,-0.357835,-0.341311,0.016524,314,303,314,301
32,1,2,1.75,-0.384906,-0.377358,0.007547,102,100,102,100
33,1,3,1.75,-0.381356,-0.305085,0.076271,225,180,225,180
40,1,3,1.25,-0.375709,-0.327126,0.048583,232,202,232,202
41,1,4,1.25,-0.340458,-0.334351,0.006107,223,219,223,219
34,1,6,1.25,-0.362136,-0.309951,0.052184,373,328,373,323
35,1,3,1.25,-0.368085,-0.323404,0.044681,173,152,173,152
38,1,2,1.25,-0.352239,-0.328358,0.023881,59,55,59,55
39,1,6,1.25,-0.371171,-0.293919,0.077252,412,356,412,339
36,1,3,1.75,-0.390572,-0.383838,0.006734,290,285,290,285
37,1,4,1.25,-0.339749,-0.317992,0.021757,203,190,203,190
54,1,2,1.25,-0.353571,-0.317857,0.035714,99,89,99,89
55,1,4,1.25,-0.357895,-0.325506,0.032389,221,201,221,201
30,1,6,1.25,-0.389165,-0.312415,0.076749,431,353,431,349
31,1,4,1.75,-0.379933,-0.30903,0.070903,284,231,284,231
28,1,4,1.75,-0.364516,-0.271848,0.092669,316,237,313,234
29,1,3,1.75,-0.379355,-0.267097,0.112258,294,207,294,207
42,1,3,1.25,-0.397143,-0.318571,0.078571,278,223,278,223
43,1,2,1.25,-0.357576,-0.315152,0.042424,59,52,59,52
52,1,6,1.25,-0.341176,-0.296569,0.044608,355,348,351,322
53,1,3,1.25,-0.369811,-0.318868,0.050943,196,169,196,169
62,1,6,1.25,-0.354377,-0.318302,0.036074,334,300,334,300
63,1,4,1.25,-0.27126,-0.27126,0.0,216,216,191,191
66,1,3,1.75,-0.354751,-0.300452,0.054299,196,166,196,166
67,1,2,1.25,-0.317073,-0.317073,0.0,65,65,65,65
0,1,4,1.75,-0.394444,-0.275926,0.118519,426,298,426,298
1,1,6,1.25,-0.341584,-0.229455,0.112129,345,342,345,279
64,1,3,1.75,-0.356204,-0.286131,0.070073,244,196,244,196
65,1,2,1.75,-0.353846,-0.261538,0.092308,92,68,92,68
44,1,6,1.25,-0.343968,-0.281233,0.062735,340,299,329,278
45,1,4,1.75,-0.37193,-0.300292,0.071637,318,269,318,262
48,1,4,1.75,-0.384566,-0.334084,0.050482,299,265,299,262
49,1,2,1.75,-0.35,-0.225,0.125,70,45,70,45
46,1,2,1.75,-0.35,-0.35,0.0,91,91,91,91
47,1,4,1.75,-0.378592,-0.330141,0.048451,336,293,336,293
50,1,4,1.75,-0.375758,-0.289562,0.086195,279,215,279,215
51,1,3,1.75,-0.353968,-0.280952,0.073016,223,177,223,177
56,1,4,1.25,-0.373158,-0.306842,0.066316,179,151,178,148
57,1,4,1.25,-0.384466,-0.372816,0.01165,297,288,297,288
12,1,6,1.75,-0.379173,-0.28974,0.089433,619,473,619,473
13,1,4,1.75,-0.357784,-0.261741,0.096042,339,248,339,248
8,1,6,1.75,-0.369559,-0.343379,0.02618,607,564,607,564
9,1,6,1.75,-0.363065,-0.299411,0.063654,469,409,465,393
68,1,2,1.25,-0.359494,-0.334177,0.025316,71,66,71,66
69,1,4,1.75,-0.381935,-0.251613,0.130323,296,195,296,195
58,1,6,1.25,-0.386014,-0.317308,0.068706,552,501,552,474
59,1,4,1.25,-0.361161,-0.302232,0.058929,211,178,206,173
72,1,4,1.25,-0.380882,-0.317647,0.063235,259,216,259,216
73,1,6,1.75,-0.368701,-0.264173,0.104528,470,409,469,367
76,1,4,1.25,-0.341429,-0.324286,0.017143,239,227,239,227
77,1,2,1.75,-0.374803,-0.085827,0.288976,119,113,119,64
84,1,4,1.75,-0.381707,-0.252439,0.129268,313,207,313,207
85,1,2,1.75,-0.227273,-0.227273,0.0,50,50,50,50
70,1,6,1.25,-0.382609,-0.338164,0.044444,396,357,396,353
71,1,4,1.25,-0.357432,-0.324324,0.033108,268,240,266,240
94,1,2,1.75,-0.328276,-0.234483,0.093793,119,85,119,85
95,1,3,1.25,-0.361702,-0.267021,0.094681,170,150,170,136
102,1,2,1.25,-0.314754,-0.314754,0.0,48,48,48,48
103,1,4,1.25,-0.33615,-0.323005,0.013146,179,172,179,172
92,1,2,1.75,-0.334884,-0.262791,0.072093,144,113,144,113
93,1,2,1.75,-0.390588,-0.254118,0.136471,166,108,166,108
82,1,3,1.75,-0.39576,-0.286926,0.108834,280,203,280,203
83,1,4,1.75,-0.387671,-0.289041,0.09863,283,232,283,220
88,1,3,1.75,-0.379421,-0.295498,0.083923,295,256,295,241
89,1,3,1.25,-0.369091,-0.329091,0.04,203,181,203,181
98,1,3,1.25,-0.364,-0.356,0.008,182,178,182,178
99,1,4,1.75,-0.353982,-0.267847,0.086136,300,227,300,227
78,1,3,1.75,-0.39,-0.318571,0.071429,273,223,273,223
79,1,6,1.75,-0.322659,-0.230712,0.091948,436,343,433,323
74,1,2,1.75,-0.352688,-0.24086,0.111828,82,56,82,56
75,1,6,1.75,-0.363761,-0.325128,0.038632,532,486,532,480
100,1,6,1.25,-0.371762,-0.34456,0.027202,364,336,361,334
101,1,4,1.25,-0.340611,-0.317904,0.022707,195,182,195,182
104,1,2,1.75,-0.369492,-0.250847,0.118644,109,74,109,74
105,1,3,1.25,-0.356923,-0.317949,0.038974,174,155,174,155
80,1,6,1.75,-0.359227,-0.310721,0.048506,511,442,511,442
81,1,4,1.25,-0.366512,-0.32186,0.044651,197,173,197,173
96,1,6,1.75,-0.359231,-0.284038,0.075192,467,392,467,379
97,1,2,1.25,-0.370526,-0.32,0.050526,88,76,88,76
60,1,3,1.75,-0.390935,-0.312748,0.078187,345,276,345,276
61,1,3,1.75,-0.38,-0.315294,0.064706,323,268,323,268
126,1,2,1.25,-0.316981,-0.316981,0.0,42,42,42,42
127,1,2,1.75,-0.385321,-0.286239,0.099083,105,78,105,78
118,1,2,1.25,-0.315789,-0.315789,0.0,60,60,60,60
119,1,2,1.75,-0.326702,-0.245026,0.081675,156,117,156,117
86,1,6,1.75,-0.357647,-0.248067,0.10958,532,369,532,369
87,1,6,1.25,-0.385455,-0.238636,0.146818,424,350,424,300
108,1,3,1.25,-0.34375,-0.31875,0.025,220,204,220,204
109,1,4,1.25,-0.347253,-0.319048,0.028205,237,223,237,220
122,1,4,1.25,-0.370909,-0.343273,0.027636,255,236,255,236
123,1,4,1.75,-0.293548,-0.209677,0.083871,196,144,188,136
132,1,2,1.25,-0.369565,-0.317391,0.052174,85,73,85,73
133,1,4,1.25,-0.337698,-0.236905,0.100794,232,200,221,171
112,1,3,1.25,-0.382745,-0.318431,0.064314,244,203,244,203
113,1,4,1.25,-0.32931,-0.325862,0.003448,191,189,191,189
136,1,3,1.25,-0.354585,-0.328384,0.026201,203,188,203,188
137,1,3,1.75,-0.349383,-0.295062,0.054321,283,267,283,251
116,1,2,1.25,-0.367059,-0.32,0.047059,78,68,78,68
117,1,6,1.75,-0.373844,-0.27177,0.102073,593,426,589,426
130,1,2,1.25,-0.315152,-0.315152,0.0,52,52,52,52
131,1,6,1.75,-0.366855,-0.303578,0.063277,487,403,487,403
90,1,6,1.75,-0.345757,-0.296839,0.048918,523,516,521,476
91,1,3,1.75,-0.374763,-0.257413,0.11735,297,204,297,204
120,1,3,1.25,-0.370787,-0.316854,0.053933,165,141,165,141
121,1,4,1.75,-0.373317,-0.282544,0.090773,376,285,375,284
134,1,3,1.25,-0.377033,-0.233493,0.143541,197,171,197,143
135,1,3,1.25,-0.384058,-0.32029,0.063768,265,221,265,221
124,1,6,1.75,-0.381421,-0.266485,0.114936,534,399,528,380
125,1,2,1.75,-0.364228,-0.243902,0.120325,112,75,112,75
142,1,3,1.25,-0.372414,-0.317241,0.055172,162,138,162,138
143,1,4,1.25,-0.333086,-0.330112,0.002974,224,222,224,222
156,1,2,1.25,-0.336842,-0.328421,0.008421,80,78,80,78
157,1,2,1.25,-0.353684,-0.32,0.033684,84,76,84,76
114,1,4,1.75,-0.380175,-0.332362,0.047813,326,285,326,285
115,1,4,1.75,-0.342857,-0.299143,0.043714,307,267,303,264
106,1,4,1.75,-0.349,-0.285,0.064,349,285,349,285
107,1,4,1.75,-0.357704,-0.319033,0.038671,296,264,296,264
150,1,6,1.25,-0.356979,-0.315561,0.041419,390,364,390,353
151,1,2,1.75,-0.3872,-0.3072,0.08,121,96,121,96
144,1,4,1.75,-0.33822,-0.260733,0.077487,323,249,323,249
145,1,3,1.25,-0.361224,-0.318367,0.042857,177,156,177,156
128,1,4,1.75,-0.35027,-0.274324,0.075946,331,294,327,271
129,1,6,1.75,-0.335791,-0.271043,0.064748,472,389,469,382
146,1,3,1.75,-0.370769,-0.334615,0.036154,241,221,241,219
147,1,3,1.75,-0.390968,-0.267097,0.123871,303,207,303,207
148,1,3,1.25,-0.363415,-0.356098,0.007317,149,146,149,146
149,1,4,1.75,-0.345289,-0.28693,0.058359,284,236,284,236
158,1,2,1.75,-0.358879,-0.362617,-0.003738,96,97,96,97
159,1,4,1.25,-0.374468,-0.374468,0.0,264,264,264,264
160,1,3,1.75,-0.352381,-0.298413,0.053968,222,188,222,188
161,1,3,1.75,-0.391667,-0.338333,0.053333,235,203,235,203
138,1,2,1.75,-0.360839,-0.248951,0.111888,129,89,129,89
139,1,3,1.75,-0.386387,-0.278534,0.107853,369,266,369,266
164,1,3,1.25,-0.379487,-0.338462,0.041026,185,165,185,165
165,1,3,1.25,-0.341259,-0.32028,0.020979,244,229,244,229
168,1,2,1.25,-0.363158,-0.331579,0.031579,69,63,69,63
169,1,2,1.75,-0.366061,-0.24,0.126061,151,99,151,99
176,1,2,1.75,-0.319424,-0.238849,0.080576,111,83,111,83
177,1,2,1.25,-0.359664,-0.319328,0.040336,107,95,107,95
162,1,2,1.75,-0.387817,-0.367513,0.020305,191,181,191,181
163,1,6,1.25,-0.362439,-0.224634,0.137805,389,330,379,273
154,1,3,1.25,-0.383596,-0.370978,0.012618,304,294,304,294
155,1,3,1.75,-0.374436,-0.255639,0.118797,249,170,249,170
152,1,3,1.75,-0.391086,-0.290808,0.100279,351,261,351,261
153,1,6,1.25,-0.263657,-0.239583,0.024074,381,362,326,303
140,1,6,1.75,-0.36955,-0.295502,0.074048,534,448,534,436
141,1,6,1.75,-0.385492,-0.311572,0.073921,558,451,558,451
188,1,2,1.75,-0.396296,-0.288889,0.107407,107,78,107,78
189,1,3,1.25,-0.345064,-0.345064,0.0,201,201,201,201
172,1,4,1.25,-0.359567,-0.319134,0.040433,249,221,249,221
173,1,4,1.75,-0.366071,-0.296429,0.069643,205,166,205,166
178,1,2,1.25,-0.355056,-0.314607,0.040449,79,70,79,70
179,1,6,1.25,-0.366812,-0.2631,0.103712,420,366,420,329
194,1,3,1.25,-0.384416,-0.349784,0.034632,222,202,222,202
195,1,2,1.25,-0.371429,-0.314286,0.057143,65,55,65,55
196,1,2,1.25,-0.39322,-0.318644,0.074576,58,47,58,47
197,1,4,1.25,-0.373568,-0.318943,0.054626,212,181,212,181
192,1,2,1.75,-0.366154,-0.230769,0.135385,119,75,119,75
193,1,3,1.25,-0.37686,-0.319008,0.057851,228,193,228,193
180,1,2,1.75,-0.383051,-0.383051,0.0,113,113,113,113
181,1,3,1.75,-0.363768,-0.314493,0.049275,251,217,251,217
182,1,6,1.25,-0.366571,-0.301714,0.064857,326,278,323,270
183,1,4,1.25,-0.378571,-0.325,0.053571,212,182,212,182
186,1,2,1.25,-0.368,-0.316,0.052,92,79,92,79
187,1,6,1.25,-0.38107,-0.321193,0.059877,463,399,463,394
184,1,6,1.75,-0.364991,-0.273609,0.091382,510,381,509,381
185,1,4,1.25,-0.380444,-0.318222,0.062222,214,179,214,179
170,1,6,1.75,-0.387391,-0.29352,0.09387,553,419,553,419
171,1,4,1.25,-0.365217,-0.318261,0.046957,210,183,210,183
166,1,4,1.75,-0.344637,-0.260208,0.084429,249,188,249,188
167,1,6,1.75,-0.380235,-0.366834,0.0134,571,551,569,549
206,1,6,1.25,-0.31759,-0.296386,0.021205,361,339,343,321
207,1,2,1.75,-0.372174,-0.354783,0.017391,107,102,107,102
174,1,6,1.75,-0.366775,-0.29202,0.074756,563,450,563,449
175,1,6,1.25,-0.347556,-0.304667,0.042889,391,369,391,354
208,1,2,1.75,-0.30566,-0.279245,0.026415,81,74,81,74
209,1,2,1.75,-0.361677,-0.349701,0.011976,151,146,151,146
212,1,2,1.25,-0.332673,-0.320792,0.011881,84,81,84,81
213,1,2,1.75,-0.329412,-0.312605,0.016807,98,93,98,93
110,1,3,1.75,-0.396867,-0.267363,0.129504,380,256,380,256
111,1,6,1.75,-0.379063,-0.254959,0.124105,688,566,688,507
204,1,2,1.75,-0.324138,-0.227586,0.096552,94,66,94,66
205,1,3,1.75,-0.381679,-0.287023,0.094656,250,188,250,188
198,1,4,1.75,-0.306604,-0.306604,0.0,256,256,249,249
199,1,3,1.25,-0.346154,-0.321154,0.025,180,167,180,167
226,1,2,1.75,-0.224658,-0.224658,0.0,41,41,41,41
227,1,4,1.75,-0.368657,-0.323881,0.044776,247,217,247,217
