idx,feasible,V,rho_mean,ref_obj,model_obj,gap,ref_cost,model_cost,ref_cov,model_cov
22,1,2,1.5,-0.365517,-0.34023,0.025287,159,148,159,148
23,1,2,1.5,-0.4,-0.4,0.0,195,195,195,195
8,1,4,1.625,-0.38011,-0.261878,0.118232,516,422,516,384
9,1,2,2.0,-0.398456,-0.32278,0.075676,258,209,258,209
2,1,4,1.75,-0.373057,-0.260104,0.112953,540,464,540,414
3,1,2,2.5,-0.4,-0.30678,0.09322,236,181,236,181
12,1,2,1.75,-0.341201,-0.291511,0.049689,412,352,412,352
13,1,3,2.333,-0.380977,-0.172365,0.208612,741,533,741,420
16,1,2,2.0,-0.366092,-0.318391,0.047701,336,277,326,277
17,1,3,1.5,-0.377732,-0.367835,0.009897,458,446,458,446
4,1,2,1.5,-0.399175,-0.323299,0.075876,484,392,484,392
5,1,2,2.0,-0.384553,-0.35122,0.033333,473,467,473,447
34,1,3,1.0,0.025424,0.025424,0.0,413,413,162,162
35,1,3,2.333,-0.362679,-0.284211,0.078469,379,318,379,306
0,1,4,1.875,-0.391214,-0.29677,0.094444,757,632,757,599
1,1,2,2.0,-0.4,-0.34653,0.05347,389,337,389,337
6,1,4,1.625,-0.35,-0.204798,0.145202,693,563,693,473
7,1,2,1.5,-0.346863,-0.255535,0.091328,470,383,470,362
10,1,2,1.0,-0.4,-0.4,0.0,296,296,296,296
11,1,4,2.0,-0.358912,-0.196451,0.162461,1150,698,1143,655
14,1,3,1.167,-0.398953,-0.376702,0.022251,381,379,381,368
15,1,4,2.0,-0.390209,-0.212149,0.17806,1076,767,1076,663
20,1,4,1.625,-0.263876,-0.252408,0.011468,787,762,666,641
21,1,4,1.5,-0.306907,-0.279279,0.027628,511,465,511,465
26,1,4,1.625,-0.26627,-0.131151,0.135119,727,712,695,494
27,1,4,2.5,-0.378168,-0.252827,0.125341,513,382,497,349
46,1,3,1.167,-0.4,-0.379009,0.020991,343,332,343,328
47,1,4,1.0,-0.127383,-0.127383,0.0,493,493,301,301
30,1,2,3.0,-0.388623,-0.307186,0.081437,649,513,649,513
31,1,3,1.5,-0.376019,-0.302158,0.073861,392,315,392,315
48,1,3,1.0,-0.077288,-0.077288,0.0,295,295,159,159
49,1,4,1.375,-0.377919,-0.377919,0.0,445,445,445,445
28,1,3,1.833,-0.4,-0.296424,0.103576,783,645,783,608
29,1,3,1.667,-0.349114,-0.256039,0.093076,542,436,542,414
18,1,4,2.0,-0.363717,-0.203208,0.160509,822,629,822,532
19,1,4,2.0,-0.375393,-0.194241,0.181152,717,490,717,422
50,1,3,1.5,-0.27486,-0.256983,0.017877,158,150,138,130
51,1,2,1.25,-0.4,-0.318575,0.081425,393,313,393,313
36,1,4,1.625,-0.366741,-0.259867,0.106874,827,607,827,595
37,1,2,3.0,-0.397895,-0.205614,0.192281,567,293,567,293
32,1,4,2.75,-0.370507,-0.223157,0.14735,804,570,804,521
33,1,3,1.5,-0.357068,-0.350262,0.006806,682,669,682,669
44,1,3,1.5,-0.396721,-0.31082,0.085902,605,474,605,474
45,1,2,1.5,-0.398956,-0.302872,0.096084,382,290,382,290
66,1,3,1.5,-0.334972,-0.222117,0.112854,443,404,443,341
67,1,4,1.0,-0.29485,-0.29485,0.0,466,466,396,396
64,1,2,1.5,-0.393243,-0.308108,0.085135,291,228,291,228
65,1,4,1.625,-0.391304,-0.326501,0.064803,476,403,474,398
58,1,4,2.0,-0.392758,-0.302157,0.090601,646,534,641,509
59,1,2,1.75,-0.360129,-0.255949,0.10418,280,199,280,199
60,1,2,2.0,-0.4,-0.152437,0.247563,513,353,513,263
61,1,2,1.25,-0.4,-0.258929,0.141071,336,256,336,234
52,1,3,2.0,-0.338798,-0.341712,-0.002914,465,469,465,469
53,1,3,2.167,-0.382609,-0.335588,0.047021,594,521,594,521
68,1,4,3.0,-0.395366,-0.267655,0.127711,1070,722,1068,722
69,1,2,2.0,-0.4,-0.096552,0.303448,116,56,116,40
84,1,2,2.0,-0.301724,-0.265517,0.036207,175,154,175,154
85,1,3,1.833,-0.363551,-0.231308,0.132243,198,143,196,132
38,1,2,2.25,-0.399269,-0.334735,0.064534,546,470,546,463
39,1,2,3.0,-0.392285,-0.378042,0.014243,661,637,661,637
42,1,2,2.5,-0.367109,-0.332095,0.035013,346,313,346,313
43,1,4,3.0,-0.392941,-0.292588,0.100353,835,648,835,633
76,1,2,2.0,-0.360185,-0.025,0.335185,106,54,101,27
77,1,4,1.875,-0.395302,-0.292349,0.102953,738,562,737,552
54,1,2,1.75,-0.399136,-0.298056,0.10108,462,345,462,345
55,1,3,1.667,-0.4,-0.179286,0.220714,700,431,700,364
72,1,3,2.333,-0.396634,-0.343899,0.052735,707,613,707,613
73,1,2,2.5,-0.396349,-0.375659,0.02069,492,463,490,463
78,1,3,1.833,-0.398592,-0.323944,0.074648,566,460,566,460
79,1,4,1.625,-0.284663,-0.220859,0.063804,274,222,250,198
40,1,2,1.5,-0.335246,-0.268852,0.066393,409,328,409,328
41,1,3,3.0,-0.398012,-0.355169,0.042843,1001,895,1001,894
92,1,4,1.375,-0.314511,-0.225868,0.088644,300,256,271,212
93,1,2,2.0,-0.379798,-0.258182,0.121616,470,393,470,351
80,1,2,1.5,-0.4,-0.122105,0.277895,380,291,380,191
81,1,2,2.0,-0.39881,-0.13125,0.26756,670,560,670,366
88,1,3,2.0,-0.389414,-0.203153,0.186261,441,243,436,233
89,1,4,1.75,-0.269476,-0.176765,0.092711,343,278,316,230
94,1,2,1.0,-0.4,-0.4,0.0,138,138,138,138
95,1,4,1.5,-0.341553,-0.28554,0.056012,561,469,561,469
74,1,3,1.667,-0.398997,-0.385965,0.013033,398,385,398,385
75,1,2,3.0,-0.39802,-0.323432,0.074587,603,490,603,490
70,1,3,2.0,-0.384227,-0.206585,0.177642,650,486,637,401
71,1,3,2.667,-0.392967,-0.229451,0.163516,894,522,894,522
82,1,2,1.0,-0.4,-0.4,0.0,267,267,267,267
83,1,4,2.0,-0.390274,-0.320162,0.070111,963,790,963,790
90,1,3,2.0,-0.375403,-0.191362,0.184041,641,563,641,428
91,1,2,1.5,-0.392139,-0.257221,0.134918,545,378,540,363
100,1,3,1.667,-0.373991,-0.347085,0.026906,417,408,417,396
101,1,3,1.0,-0.236966,-0.236966,0.0,468,468,359,359
104,1,2,1.5,-0.398319,-0.338655,0.059664,237,226,237,212
105,1,2,3.0,-0.399065,-0.27757,0.121495,427,297,427,297
98,1,2,2.25,-0.395,-0.24875,0.14625,316,199,316,199
99,1,4,1.375,-0.278514,-0.238919,0.039595,580,575,543,499
62,1,3,3.0,-0.399209,-0.271711,0.127498,1009,860,1009,761
63,1,3,1.667,-0.319535,-0.222674,0.09686,694,694,690,571
56,1,3,3.0,-0.4,-0.243172,0.156828,908,552,908,552
57,1,3,2.5,-0.377828,-0.308597,0.069231,428,369,422,353
116,1,4,1.375,-0.391551,-0.372657,0.018894,639,617,638,611
117,1,2,1.0,-0.320455,-0.320455,0.0,44,44,39,39
120,1,2,1.25,-0.37788,-0.37788,0.0,205,205,205,205
121,1,2,1.5,-0.377419,-0.319355,0.058065,234,198,234,198
24,1,3,2.167,-0.396132,-0.283172,0.112959,512,366,512,366
25,1,4,3.0,-0.376,-0.26296,0.11304,1175,939,1175,872
96,1,2,3.0,-0.391346,-0.285577,0.105769,407,297,407,297
97,1,4,2.0,-0.397951,-0.309731,0.08822,777,659,777,628
86,1,3,2.167,-0.391028,-0.210841,0.180187,523,282,523,282
87,1,4,2.0,-0.4,-0.365337,0.034663,727,664,727,664
106,1,3,3.0,-0.381347,-0.298446,0.082902,552,432,552,432
107,1,2,3.0,-0.398742,-0.228931,0.169811,317,182,317,182
112,1,4,1.375,-0.352948,-0.114496,0.238452,727,646,722,410
113,1,2,1.5,-0.285161,-0.277419,0.007742,221,215,221,215
122,1,4,1.0,-0.223177,-0.223177,0.0,384,384,287,287
123,1,4,1.625,-0.320982,-0.311161,0.009821,391,380,373,362
114,1,2,2.5,-0.3625,-0.256944,0.105556,261,185,261,185
115,1,2,2.0,-0.369737,-0.292105,0.077632,281,222,281,222
110,1,4,2.125,-0.380502,-0.308419,0.072083,644,522,644,522
111,1,2,1.5,-0.395294,-0.379608,0.015686,252,242,252,242
102,1,3,1.833,-0.399437,-0.307736,0.091702,710,554,710,550
103,1,3,1.667,-0.4,-0.387965,0.012035,457,452,457,447
108,1,4,2.0,-0.377465,-0.297183,0.080282,804,654,804,642
109,1,2,1.5,-0.4,-0.269421,0.130579,484,326,484,326
146,1,4,1.75,-0.335593,-0.274576,0.061017,279,234,261,216
147,1,4,1.375,-0.279935,-0.279935,0.0,267,267,238,238
124,1,4,1.5,-0.4,-0.222144,0.177856,569,393,569,349
125,1,2,1.75,-0.361074,-0.123826,0.237248,269,248,269,159
132,1,3,2.5,-0.368571,-0.228857,0.139714,333,223,327,210
133,1,4,1.0,-0.229646,-0.229646,0.0,452,452,342,342
144,1,2,2.0,-0.394444,-0.37963,0.014815,213,205,213,205
145,1,4,1.875,-0.393913,-0.317391,0.076522,460,393,456,377
140,1,3,2.0,-0.362667,-0.188296,0.17437,612,519,612,404
141,1,2,1.0,-0.4,-0.4,0.0,152,152,152,152
142,1,3,3.0,-0.396894,-0.247981,0.148913,639,450,639,421
143,1,2,1.0,-0.111765,-0.111765,0.0,51,51,30,30
138,1,4,1.5,-0.381215,-0.293923,0.087293,690,581,690,553
139,1,3,2.5,-0.392818,-0.241436,0.151381,359,229,357,223
130,1,2,1.5,-0.4,-0.340458,0.059542,262,223,262,223
131,1,3,2.167,-0.383224,-0.147821,0.235403,883,558,881,433
118,1,4,2.0,-0.371875,-0.27125,0.100625,903,728,897,684
119,1,2,1.5,-0.311111,-0.311111,0.0,112,112,112,112
148,1,3,2.0,-0.383089,-0.183089,0.2,589,369,589,319
149,1,2,1.25,-0.4,-0.352558,0.047442,215,207,215,197
152,1,3,1.5,-0.355867,-0.183363,0.172504,508,435,508,336
153,1,4,1.75,-0.341602,-0.289922,0.05168,341,291,335,285
136,1,4,1.5,-0.387368,-0.335158,0.052211,460,398,460,398
137,1,4,1.875,-0.355192,-0.191827,0.163365,941,658,931,567
154,1,2,1.25,-0.396891,-0.359067,0.037824,383,385,383,363
155,1,2,1.5,-0.396875,-0.236979,0.159896,381,378,381,292
134,1,4,1.0,-0.158696,-0.158696,0.0,322,322,211,211
135,1,3,2.167,-0.380952,-0.331746,0.049206,480,418,480,418
164,1,2,2.0,-0.291589,-0.26729,0.024299,156,143,156,143
165,1,4,1.0,-0.182801,-0.182801,0.0,564,564,389,389
128,1,2,1.5,-0.372222,-0.335185,0.037037,201,181,201,181
129,1,4,2.625,-0.392939,-0.241041,0.151898,1113,737,1113,706
126,1,4,2.5,-0.394805,-0.268275,0.126531,1064,737,1064,729
127,1,4,2.25,-0.396885,-0.257397,0.139488,892,631,892,601
172,1,2,2.25,-0.395664,-0.293225,0.102439,365,281,365,275
173,1,4,1.5,-0.335385,-0.216923,0.118462,327,355,327,273
182,1,3,1.0,-0.143085,-0.143085,0.0,188,188,119,119
183,1,3,1.5,-0.335135,-0.314865,0.02027,248,233,248,233
174,1,3,1.5,-0.280303,-0.197475,0.082828,172,131,153,112
175,1,3,1.5,-0.30806,-0.130896,0.177164,516,508,516,343
