idx,feasible,V,rho_mean,ref_obj,model_obj,gap,ref_cost,model_cost,ref_cov,model_cov
4,1,5,1.7,-0.373262,-0.238503,0.134759,349,230,349,226
5,1,5,1.5,-0.356812,-0.300257,0.056555,347,348,347,316
18,1,8,1.625,-0.386509,-0.352108,0.034401,573,529,573,525
19,1,5,2.1,-0.370431,-0.326899,0.043532,451,398,451,398
14,1,8,1.5,-0.331205,-0.287663,0.043541,609,555,587,521
15,1,5,2.1,-0.373968,-0.335238,0.03873,589,528,589,528
0,1,5,1.3,-0.361774,-0.299694,0.06208,301,301,298,269
1,1,8,2.0,-0.374749,-0.300377,0.074372,751,624,748,609
34,1,5,1.8,-0.384834,-0.344787,0.040047,406,369,406,366
35,1,5,1.5,-0.376897,-0.328276,0.048621,275,238,274,238
30,1,5,1.5,-0.377215,-0.377215,0.0,298,298,298,298
31,1,8,1.75,-0.384286,-0.347679,0.036607,538,513,538,498
12,1,5,3.0,-0.366214,-0.329713,0.036501,607,571,607,557
13,1,8,2.0,-0.334615,-0.292604,0.042012,569,526,567,508
8,1,5,2.0,-0.327197,-0.323849,0.003347,391,387,391,387
9,1,8,2.062,-0.346623,-0.298312,0.048312,669,632,668,599
28,1,8,2.0,-0.339408,-0.30262,0.036788,745,687,745,674
29,1,8,1.438,-0.366391,-0.29553,0.070861,590,483,569,462
36,1,5,1.6,-0.342453,-0.342453,0.0,274,274,273,273
37,1,5,2.2,-0.385892,-0.331328,0.054564,465,429,465,412
32,1,5,2.0,-0.38565,-0.3213,0.06435,430,374,430,365
33,1,8,2.0,-0.354651,-0.22936,0.125291,610,531,610,453
48,1,5,1.0,-0.2852,-0.2852,0.0,250,250,209,209
49,1,8,1.0,-0.38288,-0.38288,0.0,368,368,359,359
24,1,5,2.4,-0.37377,-0.298725,0.075046,513,431,513,419
25,1,5,2.0,-0.386693,-0.382779,0.003914,494,489,494,489
20,1,8,2.0,-0.354916,-0.266067,0.088849,740,616,740,581
21,1,5,1.5,-0.330029,-0.316035,0.013994,283,278,283,274
38,1,8,2.188,-0.381241,-0.362482,0.018759,664,642,662,634
39,1,8,1.5,-0.364045,-0.257785,0.10626,567,447,567,421
22,1,8,2.0,-0.373684,-0.268541,0.105144,781,584,781,571
23,1,5,1.7,-0.384186,-0.35814,0.026047,413,385,413,385
46,1,5,1.6,-0.382292,-0.270833,0.111458,367,260,367,260
47,1,5,2.4,-0.337008,-0.309711,0.027297,321,295,321,295
44,1,8,2.0,-0.361858,-0.31846,0.043399,740,674,740,661
45,1,5,1.0,-0.27243,-0.27243,0.0,214,214,175,175
26,1,8,1.812,-0.368263,-0.290971,0.077291,673,572,673,549
27,1,8,1.938,-0.362347,-0.305623,0.056724,762,751,750,679
50,1,5,1.5,-0.362438,-0.243781,0.118657,373,266,368,254
51,1,8,1.5,-0.31824,-0.3,0.01824,506,488,501,477
6,1,8,2.0,-0.372308,-0.292051,0.080256,1089,989,1089,912
7,1,5,1.8,-0.37377,-0.316393,0.057377,399,343,399,340
10,1,8,1.688,-0.361538,-0.203125,0.158413,780,517,764,463
11,1,8,2.0,-0.361825,-0.300771,0.061054,716,613,709,597
40,1,8,2.0,-0.3568,-0.291733,0.065067,676,610,672,574
41,1,5,1.9,-0.372387,-0.303156,0.069231,479,386,475,385
52,1,5,2.0,-0.383015,-0.299151,0.083864,451,361,451,356
53,1,5,1.5,-0.337079,-0.296629,0.040449,253,226,237,210
62,1,8,1.625,-0.157234,-0.157234,0.0,358,358,259,259
63,1,8,1.5,-0.346505,-0.272188,0.074316,570,509,570,474
58,1,8,1.625,-0.341667,-0.299519,0.042147,547,504,539,483
59,1,8,2.062,-0.3749,-0.273298,0.101602,709,545,705,526
56,1,5,1.9,-0.383439,-0.280255,0.103185,602,440,602,440
57,1,5,2.0,-0.365354,-0.351706,0.013648,348,335,348,335
54,1,5,3.0,-0.347945,-0.316591,0.031355,575,527,573,523
55,1,8,1.5,-0.372112,-0.354582,0.01753,467,445,467,445
84,1,5,1.6,-0.373016,-0.365079,0.007937,242,237,238,233
85,1,8,1.5,-0.293878,-0.180952,0.112925,439,441,435,341
72,1,5,2.0,-0.39093,-0.382993,0.007937,431,431,431,426
73,1,8,2.0,-0.390217,-0.291984,0.098234,718,602,718,565
42,1,8,2.5,-0.363676,-0.273081,0.090595,841,712,841,666
43,1,8,2.312,-0.362887,-0.311727,0.05116,704,659,704,628
74,1,8,1.0,-0.224538,-0.224538,0.0,379,379,284,284
75,1,8,2.0,-0.361719,-0.304799,0.05692,826,730,817,703
80,1,8,1.875,-0.358368,-0.322925,0.035443,637,574,637,574
81,1,8,1.562,-0.353036,-0.290688,0.062348,457,429,445,389
2,1,8,3.0,-0.37995,-0.258981,0.120969,1137,824,1137,796
3,1,8,2.125,-0.352744,-0.305599,0.047144,812,705,798,692
88,1,5,1.9,-0.311745,-0.311745,0.0,248,248,239,239
89,1,8,1.5,-0.301096,-0.266667,0.03443,366,395,353,343
68,1,8,2.062,-0.359844,-0.261735,0.098109,814,597,811,592
69,1,5,1.7,-0.33301,-0.325728,0.007282,343,346,343,340
16,1,8,1.75,-0.37738,-0.264054,0.113326,846,600,844,594
17,1,8,2.062,-0.386892,-0.311519,0.075372,974,821,974,800
96,1,8,1.0,-0.355319,-0.323877,0.031442,423,423,396,377
97,1,5,2.4,-0.369146,-0.358953,0.010193,335,345,335,334
60,1,8,1.0,-0.396465,-0.396465,0.0,396,396,394,394
61,1,8,3.0,-0.355836,-0.340767,0.01507,1037,1027,1028,999
76,1,8,1.562,-0.368664,-0.332258,0.036406,821,742,809,730
77,1,5,1.5,-0.352174,-0.352174,0.0,243,243,243,243
66,1,5,1.8,-0.399279,-0.310631,0.088649,554,431,554,431
67,1,8,2.0,-0.38023,-0.293103,0.087126,827,704,827,666
102,1,5,1.0,-0.4,-0.391923,0.008077,260,260,260,257
103,1,8,1.0,-0.342373,-0.342373,0.0,413,413,379,379
108,1,8,1.0,-0.381081,-0.339459,0.041622,370,370,360,338
109,1,5,1.7,-0.301031,-0.247766,0.053265,254,245,234,208
104,1,5,1.8,-0.284483,-0.284483,0.0,222,222,213,213
105,1,8,1.688,-0.322776,-0.296975,0.025801,534,517,488,460
100,1,8,2.125,-0.35985,-0.287656,0.072195,732,631,726,600
101,1,5,1.5,-0.37439,-0.293598,0.080793,307,267,307,252
70,1,8,1.312,-0.341197,-0.10547,0.235726,506,429,502,272
71,1,8,3.0,-0.348243,-0.275483,0.072759,996,817,993,798
92,1,8,2.062,-0.347167,-0.24335,0.103818,717,501,710,497
93,1,8,1.812,-0.373635,-0.348776,0.024859,496,463,496,463
106,1,5,1.0,-0.356477,-0.356477,0.0,193,193,181,181
107,1,5,1.7,-0.30642,-0.291605,0.014815,340,325,323,308
78,1,5,3.0,-0.385359,-0.377516,0.007843,737,722,737,722
79,1,8,2.062,-0.388155,-0.172551,0.215604,852,482,852,423
64,1,5,3.0,-0.376786,-0.289881,0.086905,633,487,633,487
65,1,8,1.688,-0.393481,-0.289523,0.103958,845,697,845,654
118,1,5,2.1,-0.386057,-0.345534,0.040523,443,407,443,401
119,1,5,3.0,-0.365528,-0.212683,0.152846,562,327,562,327
82,1,5,3.0,-0.386346,-0.360051,0.026296,764,719,764,715
83,1,8,2.312,-0.345635,-0.341657,0.003978,782,773,782,773
90,1,5,1.5,-0.347453,-0.293566,0.053887,324,321,324,294
91,1,8,2.188,-0.375105,-0.19673,0.178376,896,531,892,494
98,1,5,2.0,-0.381471,-0.313896,0.067575,350,288,350,288
99,1,5,1.9,-0.394466,-0.314427,0.08004,499,417,499,406
130,1,5,1.6,-0.346101,-0.344037,0.002064,379,375,378,375
131,1,8,1.75,-0.342495,-0.257685,0.08481,491,470,481,405
128,1,8,2.0,-0.37093,-0.309157,0.061773,638,537,638,534
129,1,5,2.1,-0.352927,-0.322014,0.030913,389,356,382,349
120,1,5,2.2,-0.37723,-0.29981,0.077419,497,395,497,395
121,1,8,2.0,-0.308026,-0.265395,0.042632,594,513,589,508
136,1,8,1.75,-0.33621,-0.168856,0.167355,462,372,454,288
137,1,5,1.7,-0.285902,-0.281967,0.003934,218,215,218,215
138,1,8,1.188,-0.35692,-0.355361,0.001559,470,468,463,461
139,1,5,1.5,-0.379156,-0.373201,0.005955,382,376,382,376
142,1,5,2.0,-0.356906,-0.181768,0.175138,323,301,323,223
143,1,8,1.5,-0.322686,-0.261162,0.061525,455,414,449,383
116,1,8,1.875,-0.369767,-0.297326,0.072442,795,648,795,643
117,1,8,1.688,-0.330084,-0.314286,0.015798,491,492,491,478
94,1,8,1.812,-0.33908,-0.287028,0.052053,532,479,523,455
95,1,8,3.0,-0.37207,-0.326766,0.045303,1133,1030,1125,1003
114,1,8,1.688,-0.33664,-0.33664,0.0,421,421,418,418
115,1,8,2.188,-0.387097,-0.288765,0.098331,870,719,870,679
126,1,8,1.0,-0.35,-0.35,0.0,364,364,338,338
127,1,8,2.125,-0.348641,-0.278447,0.070194,952,906,921,798
140,1,5,1.5,-0.332292,-0.327083,0.005208,319,314,319,314
141,1,8,1.688,-0.372621,-0.303514,0.069107,638,520,637,519
146,1,5,1.5,-0.344322,-0.344322,0.0,235,235,235,235
147,1,8,1.0,-0.398317,-0.398317,0.0,416,416,415,415
132,1,5,2.0,-0.358076,-0.309966,0.04811,264,229,262,227
133,1,5,1.9,-0.366341,-0.29589,0.07045,468,378,468,378
110,1,5,2.0,-0.358776,-0.357143,0.001633,450,448,444,442
111,1,8,3.0,-0.374775,-0.300246,0.074529,1144,948,1144,930
158,1,5,1.0,-0.382427,-0.382427,0.0,239,239,233,233
159,1,8,1.438,-0.356852,-0.278333,0.078519,508,514,493,435
134,1,5,1.7,-0.374745,-0.369043,0.005703,460,453,460,453
135,1,5,1.5,-0.364894,-0.298936,0.065957,343,281,343,281
112,1,5,2.1,-0.362031,-0.273731,0.0883,410,310,410,310
113,1,8,2.188,-0.383178,-0.344112,0.039065,1025,973,1025,943
144,1,5,3.0,-0.358205,-0.303333,0.054872,709,602,703,596
145,1,5,1.7,-0.361074,-0.326174,0.034899,269,243,269,243
122,1,8,3.0,-0.38807,-0.339912,0.048158,1106,1016,1106,989
123,1,5,2.8,-0.350867,-0.252601,0.098266,607,437,607,437
154,1,5,1.7,-0.340584,-0.33634,0.004244,321,317,321,317
155,1,8,1.5,-0.341228,-0.249415,0.091813,587,549,585,479
152,1,5,1.7,-0.390698,-0.338372,0.052326,336,291,336,291
153,1,8,1.75,-0.355879,-0.230468,0.125411,730,475,715,464
164,1,5,1.1,-0.238261,-0.238261,0.0,228,228,176,176
165,1,8,1.875,-0.342412,-0.167704,0.174708,660,479,660,390
166,1,8,1.0,-0.180723,-0.180723,0.0,415,415,285,285
167,1,5,2.0,-0.367315,-0.311868,0.055447,472,413,472,406
86,1,8,2.188,-0.364951,-0.314677,0.050274,833,727,833,722
87,1,8,2.312,-0.369238,-0.265381,0.103858,977,851,952,748
124,1,8,3.0,-0.38638,-0.321688,0.064693,1305,1153,1305,1115
125,1,5,2.3,-0.357926,-0.271037,0.086888,459,348,458,347
174,1,5,2.0,-0.38593,-0.364824,0.021106,384,363,384,363
175,1,8,1.312,-0.374429,-0.344292,0.030137,424,426,416,398
178,1,8,1.0,-0.391272,-0.377307,0.013965,401,401,396,388
179,1,5,1.4,-0.375916,-0.375916,0.0,359,359,359,359
176,1,8,2.0,-0.373639,-0.349427,0.024212,652,636,652,621
177,1,5,1.7,-0.384962,-0.306767,0.078195,384,306,384,306
150,1,8,1.875,-0.355606,-0.233638,0.121968,833,591,801,545
151,1,8,1.75,-0.34526,-0.216689,0.128571,671,495,657,444
160,1,8,2.312,-0.33298,-0.257833,0.075147,712,612,709,575
161,1,5,2.6,-0.376471,-0.361681,0.01479,560,538,560,538
170,1,8,1.5,-0.370782,-0.286145,0.084636,695,665,684,583
171,1,8,1.875,-0.377728,-0.294469,0.083259,637,538,634,512
162,1,5,2.5,-0.363744,-0.293611,0.070134,612,494,612,494
163,1,8,1.0,-0.277336,-0.259346,0.017991,428,428,353,342
184,1,8,1.625,-0.316462,-0.265385,0.051077,523,482,518,453
185,1,8,2.062,-0.361696,-0.308071,0.053625,661,563,661,563
172,1,8,1.312,-0.301493,-0.292111,0.009382,420,409,382,371
173,1,8,2.062,-0.355721,-0.308706,0.047015,715,624,715,622
168,1,8,1.75,-0.375887,-0.304255,0.071631,530,429,530,429
169,1,8,2.438,-0.387765,-0.285882,0.101882,824,632,824,618
156,1,5,1.8,-0.386928,-0.331155,0.055773,444,380,444,380
157,1,5,3.0,-0.359014,-0.301427,0.057588,692,581,692,581
200,1,5,1.0,-0.4,-0.4,0.0,199,199,199,199
201,1,8,1.5,-0.355618,-0.28221,0.073408,494,396,483,385
192,1,5,1.2,-0.375141,-0.368362,0.00678,332,326,332,326
193,1,5,1.0,-0.4,-0.4,0.0,246,246,246,246
148,1,5,1.8,-0.38789,-0.273028,0.114862,532,379,530,375
149,1,8,2.25,-0.369198,-0.268249,0.100949,875,641,875,638
188,1,5,1.0,-0.4,-0.4,0.0,206,206,206,206
189,1,5,2.3,-0.380349,-0.243582,0.136767,600,400,600,391
198,1,8,1.5,-0.359893,-0.32246,0.037433,510,489,507,468
199,1,5,1.9,-0.385624,-0.317125,0.068499,456,375,456,375
182,1,5,2.1,-0.381693,-0.277803,0.10389,417,335,417,317
183,1,8,1.812,-0.356875,-0.306094,0.050781,578,523,574,504
186,1,5,1.7,-0.383333,-0.3,0.083333,460,360,460,360
187,1,8,1.5,-0.325177,-0.324328,0.000849,622,617,595,592
180,1,8,1.625,-0.357403,-0.279976,0.077427,766,631,749,600
181,1,8,1.75,-0.357781,-0.346379,0.011402,584,569,582,565
208,1,8,2.0,-0.375191,-0.335369,0.039822,739,659,738,659
209,1,5,2.0,-0.368696,-0.362609,0.006087,424,417,424,417
210,1,5,2.0,-0.371702,-0.309751,0.06195,486,405,486,405
211,1,8,1.625,-0.35793,-0.218364,0.139566,557,488,545,396
218,1,8,1.5,-0.36258,-0.328503,0.034076,571,570,570,539
219,1,5,1.4,-0.365891,-0.345736,0.020155,236,230,236,226
202,1,8,1.688,-0.334417,-0.286179,0.048238,701,647,653,579
203,1,8,1.5,-0.363993,-0.29403,0.069963,507,422,496,406
194,1,8,2.25,-0.364482,-0.279738,0.084744,789,634,775,607
