idx,feasible,V,rho_mean,ref_obj,model_obj,gap,ref_cost,model_cost,ref_cov,model_cov
22,1,2,1.5,-0.365517,-0.344828,0.02069,159,150,159,150
23,1,2,1.5,-0.4,-0.4,0.0,195,195,195,195
8,1,4,1.625,-0.38011,-0.353223,0.026888,516,483,516,481
9,1,2,2.0,-0.398456,-0.32278,0.075676,258,209,258,209
2,1,4,1.75,-0.373057,-0.260104,0.112953,540,464,540,414
3,1,2,2.5,-0.4,-0.30339,0.09661,236,179,236,179
12,1,2,1.75,-0.341201,-0.276605,0.064596,412,334,412,334
13,1,3,2.333,-0.380977,-0.242674,0.138303,741,591,741,523
16,1,2,2.0,-0.366092,-0.303448,0.062644,336,264,326,264
17,1,3,1.5,-0.377732,-0.274639,0.103093,458,333,458,333
4,1,2,1.5,-0.399175,-0.324124,0.075052,484,393,484,393
5,1,2,2.0,-0.384553,-0.327642,0.056911,473,403,473,403
34,1,3,1.0,0.025424,0.025424,0.0,413,413,162,162
35,1,3,2.333,-0.362679,-0.280383,0.082297,379,293,379,293
0,1,4,1.875,-0.391214,-0.347287,0.043928,757,672,757,672
1,1,2,2.0,-0.4,-0.315681,0.084319,389,307,389,307
6,1,4,1.625,-0.35,-0.244192,0.105808,693,606,693,536
7,1,2,1.5,-0.346863,-0.16845,0.178413,470,377,470,292
10,1,2,1.0,-0.4,-0.4,0.0,296,296,296,296
11,1,4,2.0,-0.358912,-0.251577,0.107334,1150,1004,1143,886
14,1,3,1.167,-0.398953,-0.382199,0.016754,381,379,381,371
15,1,4,2.0,-0.390209,-0.23427,0.155938,1076,828,1076,724
20,1,4,1.625,-0.263876,-0.112959,0.150917,787,577,666,388
21,1,4,1.5,-0.306907,-0.272523,0.034384,511,459,511,456
26,1,4,1.625,-0.26627,-0.14127,0.125,727,706,695,506
27,1,4,2.5,-0.378168,-0.275439,0.102729,513,411,497,378
46,1,3,1.167,-0.4,-0.379009,0.020991,343,332,343,328
47,1,4,1.0,-0.127383,-0.127383,0.0,493,493,301,301
30,1,2,3.0,-0.388623,-0.360479,0.028144,649,602,649,602
31,1,3,1.5,-0.376019,-0.30024,0.075779,392,313,392,313
48,1,3,1.0,-0.077288,-0.077288,0.0,295,295,159,159
49,1,4,1.375,-0.377919,-0.370276,0.007643,445,436,445,436
28,1,3,1.833,-0.4,-0.242784,0.157216,783,484,783,479
29,1,3,1.667,-0.349114,-0.288567,0.060548,542,504,542,472
18,1,4,2.0,-0.363717,-0.326659,0.037058,822,775,822,754
19,1,4,2.0,-0.375393,-0.281152,0.094241,717,537,717,537
50,1,3,1.5,-0.27486,-0.252514,0.022346,158,148,138,128
51,1,2,1.25,-0.4,-0.320611,0.079389,393,315,393,315
36,1,4,1.625,-0.366741,-0.245122,0.121619,827,600,827,573
37,1,2,3.0,-0.397895,-0.248421,0.149474,567,354,567,354
32,1,4,2.75,-0.370507,-0.281567,0.08894,804,611,804,611
33,1,3,1.5,-0.357068,-0.348168,0.008901,682,665,682,665
44,1,3,1.5,-0.396721,-0.341639,0.055082,605,521,605,521
45,1,2,1.5,-0.398956,-0.161619,0.237337,382,293,382,214
66,1,3,1.5,-0.334972,-0.170132,0.164839,443,414,443,306
67,1,4,1.0,-0.29485,-0.29485,0.0,466,466,396,396
64,1,2,1.5,-0.393243,-0.328378,0.064865,291,243,291,243
65,1,4,1.625,-0.391304,-0.342236,0.049068,476,422,474,417
58,1,4,2.0,-0.392758,-0.324653,0.068105,646,588,641,553
59,1,2,1.75,-0.360129,-0.255949,0.10418,280,199,280,199
60,1,2,2.0,-0.4,-0.157895,0.242105,513,353,513,267
61,1,2,1.25,-0.4,-0.303571,0.096429,336,255,336,255
52,1,3,2.0,-0.338798,-0.296539,0.042259,465,407,465,407
53,1,3,2.167,-0.382609,-0.276973,0.105636,594,430,594,430
68,1,4,3.0,-0.395366,-0.260148,0.135218,1070,819,1068,752
69,1,2,2.0,-0.4,-0.096552,0.303448,116,56,116,40
84,1,2,2.0,-0.301724,-0.267241,0.034483,175,155,175,155
85,1,3,1.833,-0.363551,-0.231308,0.132243,198,143,196,132
38,1,2,2.25,-0.399269,-0.29543,0.103839,546,425,546,413
39,1,2,3.0,-0.392285,-0.340059,0.052226,661,573,661,573
42,1,2,2.5,-0.367109,-0.36817,-0.001061,346,347,346,347
43,1,4,3.0,-0.392941,-0.338353,0.054588,835,719,835,719
76,1,2,2.0,-0.360185,-0.025,0.335185,106,54,101,27
77,1,4,1.875,-0.395302,-0.26255,0.132752,738,531,737,507
54,1,2,1.75,-0.399136,-0.292009,0.107127,462,338,462,338
55,1,3,1.667,-0.4,-0.221143,0.178857,700,464,700,420
72,1,3,2.333,-0.396634,-0.207574,0.18906,707,566,707,454
73,1,2,2.5,-0.396349,-0.366734,0.029615,492,452,490,452
78,1,3,1.833,-0.398592,-0.376761,0.021831,566,556,566,544
79,1,4,1.625,-0.284663,-0.284663,0.0,274,274,250,250
40,1,2,1.5,-0.335246,-0.32459,0.010656,409,396,409,396
41,1,3,3.0,-0.398012,-0.321272,0.07674,1001,808,1001,808
92,1,4,1.375,-0.314511,-0.044795,0.269716,300,221,271,115
93,1,2,2.0,-0.379798,-0.244848,0.134949,470,303,470,303
80,1,2,1.5,-0.4,-0.306316,0.093684,380,291,380,291
81,1,2,2.0,-0.39881,-0.281548,0.117262,670,473,670,473
88,1,3,2.0,-0.389414,-0.295045,0.094369,441,345,436,335
89,1,4,1.75,-0.269476,-0.246241,0.023235,343,328,316,295
94,1,2,1.0,-0.4,-0.4,0.0,138,138,138,138
95,1,4,1.5,-0.341553,-0.326941,0.014612,561,537,561,537
74,1,3,1.667,-0.398997,-0.337845,0.061153,398,337,398,337
75,1,2,3.0,-0.39802,-0.312871,0.085149,603,474,603,474
70,1,3,2.0,-0.384227,-0.273966,0.11026,650,484,637,463
71,1,3,2.667,-0.392967,-0.354286,0.038681,894,806,894,806
82,1,2,1.0,-0.4,-0.4,0.0,267,267,267,267
83,1,4,2.0,-0.390274,-0.321479,0.068794,963,837,963,812
90,1,3,2.0,-0.375403,-0.270864,0.104539,641,494,641,476
91,1,2,1.5,-0.392139,-0.341499,0.05064,545,467,540,467
100,1,3,1.667,-0.373991,-0.353363,0.020628,417,401,417,397
101,1,3,1.0,-0.236966,-0.236966,0.0,468,468,359,359
104,1,2,1.5,-0.398319,-0.136975,0.261345,237,225,237,143
105,1,2,3.0,-0.399065,-0.27757,0.121495,427,297,427,297
98,1,2,2.25,-0.395,-0.25,0.145,316,200,316,200
99,1,4,1.375,-0.278514,-0.125946,0.152568,580,569,543,377
62,1,3,3.0,-0.399209,-0.29911,0.100099,1009,756,1009,756
63,1,3,1.667,-0.319535,-0.19407,0.125465,694,559,690,478
56,1,3,3.0,-0.4,-0.236894,0.163106,908,795,908,648
57,1,3,2.5,-0.377828,-0.244344,0.133484,428,298,422,282
116,1,4,1.375,-0.391551,-0.384639,0.006912,639,626,638,626
117,1,2,1.0,-0.320455,-0.320455,0.0,44,44,39,39
120,1,2,1.25,-0.37788,-0.37788,0.0,205,205,205,205
121,1,2,1.5,-0.377419,-0.375806,0.001613,234,233,234,233
24,1,3,2.167,-0.396132,-0.295358,0.100774,512,408,512,393
25,1,4,3.0,-0.376,-0.308,0.068,1175,980,1175,970
96,1,2,3.0,-0.391346,-0.277885,0.113462,407,289,407,289
97,1,4,2.0,-0.397951,-0.219718,0.178233,777,478,777,450
86,1,3,2.167,-0.391028,-0.36785,0.023178,523,492,523,492
87,1,4,2.0,-0.4,-0.371389,0.028611,727,675,727,675
106,1,3,3.0,-0.381347,-0.265112,0.116235,552,410,552,395
107,1,2,3.0,-0.398742,-0.233962,0.16478,317,186,317,186
112,1,4,1.375,-0.352948,-0.189558,0.163391,727,657,722,502
113,1,2,1.5,-0.285161,-0.27871,0.006452,221,216,221,216
122,1,4,1.0,-0.223177,-0.223177,0.0,384,384,287,287
123,1,4,1.625,-0.320982,-0.319196,0.001786,391,389,373,371
114,1,2,2.5,-0.3625,-0.256944,0.105556,261,185,261,185
115,1,2,2.0,-0.369737,-0.327632,0.042105,281,249,281,249
110,1,4,2.125,-0.380502,-0.307533,0.072969,644,545,644,531
111,1,2,1.5,-0.395294,-0.363922,0.031373,252,232,252,232
102,1,3,1.833,-0.399437,-0.366807,0.03263,710,659,710,655
103,1,3,1.667,-0.4,-0.2593,0.1407,457,417,457,348
108,1,4,2.0,-0.377465,-0.090493,0.286972,804,632,804,381
109,1,2,1.5,-0.4,-0.32562,0.07438,484,394,484,394
146,1,4,1.75,-0.335593,-0.317966,0.017627,279,266,261,248
147,1,4,1.375,-0.279935,-0.279935,0.0,267,267,238,238
124,1,4,1.5,-0.4,-0.316169,0.083831,569,462,569,455
125,1,2,1.75,-0.361074,-0.123826,0.237248,269,248,269,159
132,1,3,2.5,-0.368571,-0.225429,0.143143,333,220,327,207
133,1,4,1.0,-0.229646,-0.229646,0.0,452,452,342,342
144,1,2,2.0,-0.394444,-0.37963,0.014815,213,205,213,205
145,1,4,1.875,-0.393913,-0.283478,0.110435,460,354,456,338
140,1,3,2.0,-0.362667,-0.182074,0.180593,612,442,612,365
141,1,2,1.0,-0.4,-0.4,0.0,152,152,152,152
142,1,3,3.0,-0.396894,-0.30295,0.093944,639,521,639,502
143,1,2,1.0,-0.111765,-0.111765,0.0,51,51,30,30
138,1,4,1.5,-0.381215,-0.256354,0.124862,690,520,690,488
139,1,3,2.5,-0.392818,-0.225967,0.166851,359,215,357,209
130,1,2,1.5,-0.4,-0.396947,0.003053,262,260,262,260
131,1,3,2.167,-0.383224,-0.273203,0.110022,883,648,881,636
118,1,4,2.0,-0.371875,-0.229687,0.142188,903,784,897,651
119,1,2,1.5,-0.311111,-0.311111,0.0,112,112,112,112
148,1,3,2.0,-0.383089,-0.349106,0.033984,589,570,589,551
149,1,2,1.25,-0.4,-0.352558,0.047442,215,207,215,197
152,1,3,1.5,-0.355867,-0.353765,0.002102,508,505,508,505
153,1,4,1.75,-0.341602,-0.241602,0.1,341,295,335,260
136,1,4,1.5,-0.387368,-0.380632,0.006737,460,452,460,452
137,1,4,1.875,-0.355192,-0.182692,0.1725,941,650,931,550
154,1,2,1.25,-0.396891,-0.359067,0.037824,383,385,383,363
155,1,2,1.5,-0.396875,-0.236979,0.159896,381,378,381,292
134,1,4,1.0,-0.158696,-0.158696,0.0,322,322,211,211
135,1,3,2.167,-0.380952,-0.322222,0.05873,480,406,480,406
164,1,2,2.0,-0.291589,-0.26729,0.024299,156,143,156,143
165,1,4,1.0,-0.182801,-0.182801,0.0,564,564,389,389
128,1,2,1.5,-0.372222,-0.353704,0.018519,201,191,201,191
129,1,4,2.625,-0.392939,-0.249338,0.143601,1113,771,1113,734
126,1,4,2.5,-0.394805,-0.278942,0.115863,1064,862,1064,799
127,1,4,2.25,-0.396885,-0.315573,0.081313,892,732,892,719
172,1,2,2.25,-0.395664,-0.296477,0.099187,365,284,365,278
173,1,4,1.5,-0.335385,-0.295897,0.039487,327,327,327,305
182,1,3,1.0,-0.143085,-0.143085,0.0,188,188,119,119
183,1,3,1.5,-0.335135,-0.32973,0.005405,248,244,248,244
174,1,3,1.5,-0.280303,-0.197475,0.082828,172,131,153,112
175,1,3,1.5,-0.30806,-0.113731,0.194328,516,502,516,324
158,1,3,2.333,-0.373964,-0.219172,0.154793,811,624,799,532
159,1,2,1.25,-0.386432,-0.355779,0.030653,194,191,193,183
166,1,4,1.875,-0.375514,-0.202263,0.173251,465,342,460,287
167,1,2,3.0,-0.398039,-0.35098,0.047059,406,358,406,358
162,1,2,2.25,-0.34586,-0.305096,0.040764,543,479,543,479
163,1,2,1.25,-0.398113,-0.312736,0.085377,211,199,211,180
184,1,3,1.333,-0.396404,-0.205169,0.191236,441,440,441,319
185,1,2,3.0,-0.393994,-0.239039,0.154955,328,199,328,199
168,1,3,2.0,-0.397545,-0.255814,0.141731,771,495,770,495
169,1,3,1.5,-0.382353,-0.377647,0.004706,325,321,325,321
180,1,3,1.833,-0.363827,-0.17903,0.184797,694,485,694,403
181,1,4,1.0,-0.217131,-0.217131,0.0,467,467,345,345
192,1,3,2.167,-0.316279,-0.216279,0.1,307,221,287,201
193,1,3,1.5,-0.279537,-0.279537,0.0,223,223,199,199
160,1,3,2.5,-0.395278,-0.355481,0.039798,586,527,586,527
161,1,3,1.5,-0.39204,-0.272637,0.119403,591,411,591,411
178,1,2,1.5,-0.328829,-0.314414,0.014414,365,349,365,349
179,1,3,1.5,-0.321128,-0.22617,0.094958,674,583,671,519
198,1,3,2.167,-0.284474,-0.198158,0.086316,328,246,295,213
199,1,4,1.375,-0.399235,-0.340727,0.058509,522,470,522,456
186,1,3,1.833,-0.32541,-0.281148,0.044262,397,343,397,343
187,1,2,1.5,-0.397721,-0.323647,0.074074,349,284,349,284
210,1,3,1.0,-0.4,-0.4,0.0,249,249,249,249
211,1,3,1.333,-0.378523,-0.374497,0.004027,282,279,282,279
176,1,3,2.0,-0.346803,-0.277238,0.069565,367,299,351,283
177,1,3,2.0,-0.389452,-0.221298,0.168154,480,320,480,293
188,1,4,1.625,-0.386957,-0.238735,0.148221,736,649,735,537
189,1,4,1.625,-0.22381,-0.157011,0.066799,752,666,564,455
156,1,4,2.375,-0.394516,-0.271208,0.123308,1151,849,1151,816
157,1,2,3.0,-0.4,-0.306198,0.093802,597,457,597,457
190,1,3,2.0,-0.375407,-0.311031,0.064376,519,458,519,442
191,1,2,2.0,-0.399209,-0.364427,0.034783,505,461,505,461
202,1,3,2.0,-0.372605,-0.287356,0.085249,488,417,487,393
203,1,3,1.833,-0.352066,-0.242424,0.109642,344,220,330,220
208,1,2,1.75,-0.303625,-0.102559,0.201066,356,325,356,208
209,1,4,1.625,-0.38453,-0.304144,0.080387,362,312,354,291
224,1,3,2.333,-0.174706,-0.007059,0.167647,118,73,93,33
225,1,2,1.25,-0.376889,-0.376889,0.0,212,212,212,212
194,1,4,2.0,-0.332746,-0.314537,0.018209,605,574,583,552
195,1,3,2.0,-0.373613,-0.353223,0.02039,623,589,623,589
220,1,2,1.0,-0.4,-0.4,0.0,201,201,201,201
221,1,3,1.667,-0.262642,-0.256604,0.006038,223,219,195,191
196,1,2,1.0,-0.4,-0.4,0.0,147,147,147,147
197,1,3,3.0,-0.373167,-0.310764,0.062402,598,498,598,498
204,1,4,3.0,-0.354935,-0.193762,0.161173,960,935,956,698
205,1,3,2.333,-0.339556,-0.164889,0.174667,219,133,203,110
216,1,4,1.0,-0.21457,-0.21457,0.0,453,453,333,333
217,1,2,1.75,-0.383069,-0.344974,0.038095,362,326,362,326
150,1,4,2.375,-0.395705,-0.18255,0.213154,737,578,737,442
151,1,4,2.0,-0.398969,-0.151418,0.247552,774,565,774,410
214,1,3,2.0,-0.342384,-0.295585,0.046799,393,340,390,337
215,1,4,2.0,-0.366134,-0.316134,0.05,573,514,573,503
212,1,2,2.0,-0.3,-0.270909,0.029091,165,149,165,149
213,1,3,1.833,-0.399376,-0.317941,0.081435,640,513,640,511
170,1,3,2.333,-0.38642,-0.273457,0.112963,626,443,626,443
171,1,4,2.0,-0.384772,-0.349239,0.035533,758,688,758,688
222,1,3,1.5,-0.359322,-0.269915,0.089407,636,539,636,504
223,1,4,1.0,-0.4,-0.4,0.0,412,412,412,412
206,1,3,3.0,-0.384652,-0.295204,0.089448,802,668,802,638
207,1,2,1.5,-0.345645,-0.276655,0.06899,496,397,496,397
226,1,3,1.667,-0.366019,-0.051214,0.314806,377,345,377,178
227,1,3,2.0,-0.379825,-0.25,0.129825,866,654,866,606
236,1,2,1.25,-0.319024,-0.306341,0.012683,327,314,327,314
237,1,2,1.75,-0.396522,-0.285435,0.111087,456,330,456,329
228,1,4,2.0,-0.385041,-0.289139,0.095902,482,379,475,364
229,1,4,2.25,-0.378075,-0.294118,0.083957,539,430,534,420
240,1,2,2.0,-0.36962,-0.289873,0.079747,292,229,292,229
241,1,4,1.5,-0.384458,-0.351738,0.03272,470,430,470,430
246,1,3,1.5,-0.338569,-0.221117,0.117452,485,385,485,346
247,1,2,2.25,-0.343697,-0.165546,0.178151,104,51,103,50
242,1,2,2.0,-0.366871,-0.250307,0.116564,299,204,299,204
243,1,4,1.5,-0.340097,-0.328502,0.011594,528,510,528,510
248,1,3,1.833,-0.395789,-0.297895,0.097895,376,283,376,283
249,1,4,1.625,-0.383391,-0.341869,0.041522,554,494,554,494
244,1,2,1.75,-0.378947,-0.29614,0.082807,270,211,270,211
245,1,2,1.25,-0.335622,-0.213305,0.122318,391,385,391,307
252,1,2,1.5,-0.4,-0.360474,0.039526,253,228,253,228
253,1,2,2.0,-0.334161,-0.10528,0.228882,269,230,269,147
232,1,3,1.0,-0.287307,-0.287307,0.0,323,323,271,271
233,1,4,2.0,-0.389256,-0.297521,0.091736,942,720,942,720
230,1,4,1.5,-0.332468,-0.257261,0.075207,704,662,704,595
231,1,4,1.375,-0.396273,-0.303088,0.093184,939,841,934,767
254,1,2,3.0,-0.4,-0.290821,0.109179,414,301,414,301
255,1,3,1.333,-0.385185,-0.384198,0.000988,390,389,390,389
274,1,4,2.0,-0.328056,-0.082759,0.245298,532,426,527,258
275,1,2,1.0,-0.21635,-0.21635,0.0,263,263,194,194
262,1,3,1.333,-0.4,-0.34957,0.05043,349,305,349,305
263,1,3,1.667,-0.308712,-0.29053,0.018182,223,211,212,200
238,1,3,2.667,-0.395233,-0.294041,0.101192,912,864,912,758
239,1,3,2.0,-0.39607,-0.386463,0.009607,682,683,681,672
266,1,2,1.75,-0.376712,-0.294521,0.082192,275,215,275,215
267,1,2,1.0,-0.4,-0.4,0.0,199,199,199,199
250,1,3,2.167,-0.395369,-0.345586,0.049783,683,597,683,597
251,1,2,2.0,-0.372197,-0.275336,0.096861,415,307,415,307
200,1,3,2.0,-0.396552,-0.26954,0.127011,690,469,690,469
201,1,4,3.0,-0.389031,-0.295064,0.093967,1064,856,1064,828
218,1,4,3.0,-0.398818,-0.352315,0.046502,1012,894,1012,894
219,1,2,2.25,-0.305085,-0.245198,0.059887,270,217,270,217
272,1,3,1.5,-0.288809,-0.245848,0.04296,400,400,400,366
273,1,2,1.5,-0.365217,-0.265839,0.099379,147,107,147,107
276,1,3,1.0,-0.290625,-0.290625,0.0,128,128,108,108
277,1,4,2.25,-0.372807,-0.34693,0.025877,850,798,850,794
256,1,4,1.625,-0.4,-0.29563,0.10437,801,669,801,625
